numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07149;19960530120000;101610;-180;6;150;4.100000;299.850000;281.750000;32;20000;2;1;1;75;0;8000;30;20;12;100580;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;6;0;7800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;19960530120000;101710;-160;8;160;4.100000;299.350000;286.850000;46;30000;2;1;1;40;0;8000;30;20;11;100360;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;3;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;19960530120000;101810;-120;8;140;4.100000;297.950000;282.650000;38;25000;2;1;1;75;0;8000;30;20;11;97830;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;6;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;19960530120000;101930;-140;8;130;2.000000;298.450000;278.650000;28;30000;2;1;1;50;0;8000;30;20;11;100170;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;4;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;19960530120000;101370;-100;6;130;6.100000;290.950000;287.450000;80;20000;2;1;1;40;0;8000;30;20;12;100860;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;2428.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;19960530120000;101380;-140;8;170;6.100000;300.540000;288.540000;48;20000;2;1;1;50;0;8000;30;20;11;101080;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;4;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;19960530120000;101520;-90;8;180;4.100000;298.850000;284.950000;42;30000;2;1;1;60;0;8000;30;20;11;100250;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;5;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;19960530120000;101640;-90;8;190;3.000000;300.040000;287.150000;45;30000;2;1;1;40;0;8000;30;20;11;99750;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;3;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;19960530120000;101850;-130;8;170;4.100000;297.040000;285.650000;49;25000;2;1;1;25;0;8000;30;20;11;99250;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;2;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;19960530120000;101870;-130;8;310;1.000000;298.450000;283.150000;38;30000;2;1;1;25;0;8000;30;20;11;98780;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;2;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;19960530120000;101440;-120;8;170;3.000000;296.850000;288.650000;60;18000;2;1;1;25;0;8000;30;20;14;101170;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;2428.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;19960530120000;101540;-90;8;200;4.100000;300.350000;284.850000;38;30000;2;1;1;25;0;8000;30;20;11;100170;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;2;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;19960530120000;101530;-90;8;180;5.100000;299.150000;282.950000;36;50000;2;1;1;10;0;8000;30;20;11;97020;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;19960530120000;101560;-140;8;170;3.000000;301.040000;285.450000;38;40000;2;1;1;10;1;1750;31;20;11;97870;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;8;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;19960530120000;mq;-40;7;160;6.100000;296.950000;283.250000;42;30000;2;1;1;0;mq;mq;mq;mq;mq;92470;85000;15320;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;19960530120000;101850;-100;8;180;7.200000;299.040000;276.350000;23;25000;2;1;1;10;0;8000;30;20;11;99110;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;19960530120000;101440;-90;8;110;5.100000;303.250000;283.750000;30;20000;2;1;1;10;0;8000;30;20;12;100750;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;0;6900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;19960530120000;101620;-70;8;150;6.100000;301.850000;284.450000;34;30000;2;1;1;0;mq;mq;mq;mq;mq;98650;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;19960530120000;101900;0;0;140;9.700000;294.540000;276.250000;30;50000;2;1;1;0;mq;mq;mq;mq;mq;93880;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;19960530120000;102080;-70;8;190;5.100000;299.150000;276.450000;23;40000;2;1;1;0;mq;mq;mq;mq;mq;101240;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;19960530120000;mq;-140;8;210;5.100000;296.750000;281.250000;37;30000;2;1;1;10;1;1750;31;20;10;92100;85000;15410;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;8;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;19960530120000;101450;-80;8;130;4.100000;302.650000;285.150000;34;60000;2;1;1;10;0;8000;30;20;11;100780;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;0;7800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
